game_id,utility,alpha,partition_seed,checkpoint_epoch,local_epochs,update_scale,base_weighted_update_norm_sum,base_max_weighted_update_norm,base_weighted_aggregate_norm,scaled_weighted_update_norm_sum,high_order_mass,relative_midpoint_gap,absolute_midpoint_gap,kendall_tau,sign_agreement,efficiency_defect,identity_residual
214,negative_cross_entropy,0.5,3301,0,20,0.125,1.5103240349715508,0.2826897404851228,1.157783035694002,0.18879050437144385,0.0011392594238895295,0.0005768046852125243,8.350772415195457e-05,0.9999999999999998,1.0,-8.350772415188779e-05,1.725236706967559e-17
215,accuracy,0.5,3301,0,20,0.125,1.5103240349715508,0.2826897404851228,1.157783035694002,0.18879050437144385,0.9050505050495908,0.3304232804049233,0.005947619047619043,0.6698938453032356,1.0,0.0049999999999999975,2.3852447794681098e-18
216,negative_brier,0.5,3301,0,20,0.25,1.5103240349715508,0.2826897404851228,1.157783035694002,0.3775810087428877,0.0026348561522530913,0.0015528645580219801,8.551767645671206e-05,0.9999999999999998,1.0,-8.551767645670338e-05,3.2898759671357025e-18
217,negative_cross_entropy,0.5,3301,0,20,0.25,1.5103240349715508,0.2826897404851228,1.157783035694002,0.3775810087428877,0.004577803231162407,0.002339979654787524,0.0006668871726632757,0.9999999999999998,1.0,-0.0006668871726633885,4.004771774618332e-17
218,accuracy,0.5,3301,0,20,0.25,1.5103240349715508,0.2826897404851228,1.157783035694002,0.3775810087428877,0.932824427480204,0.4651162790643587,0.039999999999999966,0.6910233190806425,1.0,0.03999999999999995,8.673617379884035e-18
219,negative_brier,0.5,3301,0,20,0.5,1.5103240349715508,0.2826897404851228,1.157783035694002,0.7551620174857754,0.01805277873024527,0.012189913639732413,0.001429238190152571,0.9999999999999998,1.0,-0.0014292381901525597,7.995991022080595e-18
220,negative_cross_entropy,0.5,3301,0,20,0.5,1.5103240349715508,0.2826897404851228,1.157783035694002,0.7551620174857754,0.018281924699796958,0.009238838166278759,0.005025622146877101,0.9999999999999998,1.0,-0.005025622146876962,5.659535340374333e-17
221,accuracy,0.5,3301,0,20,0.5,1.5103240349715508,0.2826897404851228,1.157783035694002,0.7551620174857754,0.9080100125153605,0.21249999999911398,0.05099999999999985,0.7857142857142856,1.0,-0.050999999999999907,3.469446951953614e-17
222,negative_brier,0.5,3301,0,20,1.0,1.5103240349715508,0.2826897404851228,1.157783035694002,1.5103240349715508,0.1331165578614022,0.07437173168710459,0.017656541413787894,0.9999999999999998,1.0,-0.017656541413787863,1.8214596497756474e-17
223,negative_cross_entropy,0.5,3301,0,20,1.0,1.5103240349715508,0.2826897404851228,1.157783035694002,1.5103240349715508,0.07254202560059331,0.026180290241612888,0.02448404281048274,0.9999999999999998,1.0,-0.024484042810482665,5.724587470723463e-17
224,accuracy,0.5,3301,0,20,1.0,1.5103240349715508,0.2826897404851228,1.157783035694002,1.5103240349715508,0.8219276245071981,0.22488038277458183,0.09400000000000013,0.7142857142857142,1.0,-0.09399999999999997,6.245004513516506e-17
225,negative_brier,0.5,3301,15,20,0.0625,1.0534887688397836,0.20287185959862222,0.7026734777255695,0.06584304805248647,0.00027846388543925616,4.053022969831703e-05,2.9577580099317247e-07,0.9999999999999998,1.0,-3.242172424977596e-08,1.2824475868124133e-18
226,negative_cross_entropy,0.5,3301,15,20,0.0625,1.0534887688397836,0.20287185959862222,0.7026734777255695,0.06584304805248647,9.811228796935698e-05,1.6087459224129352e-05,3.346057004580518e-07,0.9999999999999998,1.0,-4.752037174871049e-08,6.566953795833985e-19
227,accuracy,0.5,3301,15,20,0.0625,1.0534887688397836,0.20287185959862222,0.7026734777255695,0.06584304805248647,0.9611510791359991,0.6790352503976815,0.0069714285714285755,0.7252406676228422,0.875,0.0,1.3444106938820255e-17
228,negative_brier,0.5,3301,15,20,0.125,1.0534887688397836,0.20287185959862222,0.7026734777255695,0.13168609610497295,0.0011355709729810256,0.00016741498576516728,2.4391078896552937e-06,0.9999999999999998,1.0,-2.7789275497402954e-07,5.080080101157666e-19
229,negative_cross_entropy,0.5,3301,15,20,0.125,1.0534887688397836,0.20287185959862222,0.7026734777255695,0.13168609610497295,0.0003908278551989368,6.467259022290471e-05,2.6660806681808123e-06,0.9999999999999998,1.0,-3.219832298562153e-07,4.196571797612228e-18
230,accuracy,0.5,3301,15,20,0.125,1.0534887688397836,0.20287185959862222,0.7026734777255695,0.13168609610497295,0.9465437788014068,0.2243573745885807,0.008561904761904774,0.7637626158259734,1.0,0.0040000000000000036,9.540979117872439e-18
231,negative_brier,0.5,3301,15,20,0.25,1.0534887688397836,0.20287185959862222,0.7026734777255695,0.2633721922099459,0.004689942361649123,0.0007100803300923554,2.058143774210958e-05,0.9999999999999998,1.0,-2.486159353776163e-06,3.0616005878506686e-18
232,negative_cross_entropy,0.5,3301,15,20,0.25,1.0534887688397836,0.20287185959862222,0.7026734777255695,0.2633721922099459,0.001549217978456313,0.00026140429507751556,2.1148808092336883e-05,0.9999999999999998,1.0,-1.7339157858398124e-06,2.0517679081340917e-17
233,accuracy,0.5,3301,15,20,0.25,1.0534887688397836,0.20287185959862222,0.7026734777255695,0.2633721922099459,0.932335718932683,0.27724719100714695,0.018799999999999997,0.9285714285714285,0.875,-0.018000000000000016,2.6020852139652106e-17
234,negative_brier,0.5,3301,15,20,0.5,1.0534887688397836,0.20287185959862222,0.7026734777255695,0.5267443844198918,0.01946112911602476,0.003135875865958498,0.00017855764636895291,0.9999999999999998,1.0,-2.3523532939495606e-05,9.537590986083422e-18
235,negative_cross_entropy,0.5,3301,15,20,0.5,1.0534887688397836,0.20287185959862222,0.7026734777255695,0.5267443844198918,0.006085209636818068,0.0010660890408607476,0.00016554469264007474,0.9999999999999998,1.0,-2.6262349974714994e-06,2.2598839032744733e-17
236,accuracy,0.5,3301,15,20,0.5,1.0534887688397836,0.20287185959862222,0.7026734777255695,0.5267443844198918,0.9276345545000161,0.21286566316175765,0.02141428571428571,0.8571428571428571,0.875,0.009000000000000064,4.5102810375396984e-17
237,negative_brier,0.5,3301,15,20,1.0,1.0534887688397836,0.20287185959862222,0.7026734777255695,1.0534887688397836,0.07750650665086686,0.014219370160806715,0.0015131458011911243,0.9999999999999998,1.0,-0.00020993451771122995,1.5585406229479126e-17
238,negative_cross_entropy,0.5,3301,15,20,1.0,1.0534887688397836,0.20287185959862222,0.7026734777255695,1.0534887688397836,0.023461859859742466,0.004184036693020954,0.0011809085486583267,0.9999999999999998,1.0,0.00017239185333206564,1.5002647561768168e-17
239,accuracy,0.5,3301,15,20,1.0,1.0534887688397836,0.20287185959862222,0.7026734777255695,1.0534887688397836,0.9137254901959292,0.31399732935095653,0.03807142857142855,0.8571428571428571,1.0,0.02300000000000002,6.591949208711867e-17
240,negative_brier,0.5,3463,0,20,0.0625,1.5554686283584325,0.2551463403562557,1.175739769361357,0.09721678927240203,0.00012302255425381478,3.5389952167599747e-05,4.80083904016949e-07,0.9999999999999998,1.0,-4.80083904019768e-07,1.4538538853941203e-18
241,negative_cross_entropy,0.5,3463,0,20,0.0625,1.5554686283584325,0.2551463403562557,1.175739769361357,0.09721678927240203,0.00034580618549549504,0.0001745885659400342,1.3111701987478241e-05,0.9999999999999998,1.0,-1.3111701987478241e-05,6.8730370922582065e-18
242,accuracy,0.5,3463,0,20,0.0625,1.5554686283584325,0.2551463403562557,1.175739769361357,0.09721678927240203,0.8873994638057809,0.7999999999199999,0.008000000000000007,0.65033247714309,1.0,0.008000000000000007,4.336808689942018e-18
243,negative_brier,0.5,3463,0,20,0.125,1.5554686283584325,0.2551463403562557,1.175739769361357,0.19443357854480406,0.0005838683617919722,0.0002643105955556928,7.341263030645343e-06,0.9999999999999998,1.0,-7.341263030646861e-06,2.0485491829345254e-18
244,negative_cross_entropy,0.5,3463,0,20,0.125,1.5554686283584325,0.2551463403562557,1.175739769361357,0.19443357854480406,0.0013948077138467541,0.0007107887247316572,0.00010606549204749544,0.9999999999999998,1.0,-0.00010606549204750237,1.0343966351869516e-17
245,accuracy,0.5,3463,0,20,0.125,1.5554686283584325,0.2551463403562557,1.175739769361357,0.19443357854480406,0.9312080536904939,0.999999999964286,0.02800000000000002,0.7937253933193772,1.0,0.028000000000000025,7.806255641895632e-18
246,negative_brier,0.5,3463,0,20,0.25,1.5554686283584325,0.2551463403562557,1.175739769361357,0.3888671570896081,0.003566390199206606,0.002175707352986266,0.00012617570546891643,0.9999999999999998,1.0,-0.00012617570546891166,4.424900116456465e-18
247,negative_cross_entropy,0.5,3463,0,20,0.25,1.5554686283584325,0.2551463403562557,1.175739769361357,0.3888671570896081,0.005641417647107937,0.0029161824726861955,0.0008553680960154096,0.9999999999999998,1.0,-0.0008553680960154963,2.5045070184415152e-17
248,accuracy,0.5,3463,0,20,0.25,1.5554686283584325,0.2551463403562557,1.175739769361357,0.3888671570896081,0.9372146118716109,0.18150183150008647,0.01887619047619049,0.9999999999999998,1.0,-0.002999999999999989,1.0408340855860843e-17
249,negative_brier,0.5,3463,0,20,0.5,1.5554686283584325,0.2551463403562557,1.175739769361357,0.7777343141792162,0.0263281823730605,0.017953933445941386,0.002211866960651121,0.9999999999999998,1.0,-0.002211866960651121,7.914675859144182e-18
250,negative_cross_entropy,0.5,3463,0,20,0.5,1.5554686283584325,0.2551463403562557,1.175739769361357,0.7777343141792162,0.022689385048054223,0.011518394934796627,0.006411632592745756,0.9999999999999998,1.0,-0.006411632592745797,3.7513395167998453e-17
251,accuracy,0.5,3463,0,20,0.5,1.5554686283584325,0.2551463403562557,1.175739769361357,0.7777343141792162,0.8348930481280639,0.35245901639199745,0.08599999999999983,0.9819805060619657,1.0,-0.08599999999999988,3.122502256758253e-17
252,negative_brier,0.5,3463,0,20,1.0,1.5554686283584325,0.2551463403562557,1.175739769361357,1.5554686283584325,0.1770004677000704,0.09535637136624318,0.022958809903820675,0.9999999999999998,1.0,-0.022958809903820654,2.168404344971009e-17
253,negative_cross_entropy,0.5,3463,0,20,1.0,1.5554686283584325,0.2551463403562557,1.175739769361357,1.5554686283584325,0.09132566683192281,0.028606234150702056,0.026878877191537177,0.9999999999999998,1.0,-0.026878877191537476,1.6523241108679088e-16
254,accuracy,0.5,3463,0,20,1.0,1.5554686283584325,0.2551463403562557,1.175739769361357,1.5554686283584325,0.8586305649569302,0.22020725388543974,0.08499999999999996,0.9999999999999998,0.875,-0.08499999999999985,5.551115123125783e-17
255,negative_brier,0.5,3463,15,20,0.0625,1.0832466504305711,0.1925653229364461,0.6996199621066781,0.0677029156519107,0.00025854974679507327,2.3167939939045424e-05,1.7073247304052065e-07,0.9999999999999998,1.0,1.0918275206162065e-07,4.977013396833559e-19
256,negative_cross_entropy,0.5,3463,15,20,0.0625,1.0832466504305711,0.1925653229364461,0.6996199621066781,0.0677029156519107,8.057537159085206e-05,8.774586066762211e-06,1.8194715973901716e-07,0.9999999999999998,1.0,1.4119751123864432e-07,1.6397317087924425e-18
257,accuracy,0.5,3463,15,20,0.0625,1.0832466504305711,0.1925653229364461,0.6996199621066781,0.0677029156519107,0.917808219176825,0.8491271819337178,0.006485714285714289,0.8894991799933214,0.875,-0.0040000000000000036,1.3010426069826053e-18
258,negative_brier,0.5,3463,15,20,0.125,1.0832466504305711,0.1925653229364461,0.6996199621066781,0.1354058313038214,0.0010505461295878624,9.487036778528087e-05,1.3930447663017004e-06,0.9999999999999998,1.0,9.285285332838455e-07,1.4373553544864439e-18
259,negative_cross_entropy,0.5,3463,15,20,0.125,1.0832466504305711,0.1925653229364461,0.6996199621066781,0.1354058313038214,0.00032351117883169117,3.5714373714220896e-05,1.46789583329145e-06,0.9999999999999998,1.0,1.204460531978313e-06,2.7507692747103923e-18
260,accuracy,0.5,3463,15,20,0.125,1.0832466504305711,0.1925653229364461,0.6996199621066781,0.1354058313038214,0.9278688524582558,0.4335230211948546,0.011971428571428586,0.836501912571304,1.0,0.007000000000000006,5.204170427930421e-18
261,negative_brier,0.5,3463,15,20,0.25,1.0832466504305711,0.1925653229364461,0.6996199621066781,0.2708116626076428,0.004320585572184203,0.00039646669622292094,1.1542682778586727e-05,0.9999999999999998,1.0,8.256306529508262e-06,3.1179282788430795e-18
262,negative_cross_entropy,0.5,3463,15,20,0.25,1.0832466504305711,0.1925653229364461,0.6996199621066781,0.2708116626076428,0.0013023830105861928,0.00014826943811292062,1.1964062437357093e-05,0.9999999999999998,1.0,1.0721630794741088e-05,4.39440693035531e-18
263,accuracy,0.5,3463,15,20,0.25,1.0832466504305711,0.1925653229364461,0.6996199621066781,0.2708116626076428,0.9076923076918422,0.5355259075279284,0.024657142857142877,0.40006613209931935,0.875,-0.016000000000000014,1.0408340855860843e-17
264,negative_brier,0.5,3463,15,20,0.5,1.0832466504305711,0.1925653229364461,0.6996199621066781,0.5416233252152856,0.018009875574839768,0.001710214117432635,9.740310720114708e-05,0.9999999999999998,1.0,7.730754236373594e-05,7.60063839394965e-18
265,negative_cross_entropy,0.5,3463,15,20,0.5,1.0832466504305711,0.1925653229364461,0.6996199621066781,0.5416233252152856,0.005252991521625811,0.0006785615398032581,0.0001052718297449972,0.9999999999999998,1.0,9.970542852344444e-05,1.2095630486791409e-17
266,accuracy,0.5,3463,15,20,0.5,1.0832466504305711,0.1925653229364461,0.6996199621066781,0.5416233252152856,0.9270111880658152,0.10306171011466117,0.009280952380952393,0.9819805060619657,1.0,0.0010000000000000009,3.8163916471489756e-17
267,negative_brier,0.5,3463,15,20,1.0,1.0832466504305711,0.1925653229364461,0.6996199621066781,1.0832466504305711,0.07390715056508682,0.007620250507205074,0.0008144672256349154,0.9999999999999998,1.0,0.0007340386068426241,6.207057437479513e-18
268,negative_cross_entropy,0.5,3463,15,20,1.0,1.0832466504305711,0.1925653229364461,0.6996199621066781,1.0832466504305711,0.02104327167986121,0.003324248423806524,0.0009446122433435719,0.9285714285714285,1.0,0.0009446122433435233,2.4096393283490336e-17
269,accuracy,0.5,3463,15,20,1.0,1.0832466504305711,0.1925653229364461,0.6996199621066781,1.0832466504305711,0.8968058968056764,0.130444964870125,0.01591428571428569,0.9285714285714285,1.0,-0.0039999999999998925,2.42861286636753e-17
270,negative_brier,0.5,3559,0,20,0.0625,1.5357398158132147,0.27006304266855724,1.1970027322974057,0.09598373848832592,7.64004802494593e-05,1.2818706329563174e-05,1.7362885633073755e-07,0.9999999999999998,1.0,-5.5229951168023206e-08,1.232892023494974e-18
271,negative_cross_entropy,0.5,3559,0,20,0.0625,1.5357398158132147,0.27006304266855724,1.1970027322974057,0.09598373848832592,0.00028357530190776446,0.00014274347804944253,1.0747945802268288e-05,0.9999999999999998,1.0,-1.0747945802247472e-05,6.789604346953658e-18
272,accuracy,0.5,3559,0,20,0.0625,1.5357398158132147,0.27006304266855724,1.1970027322974057,0.09598373848832592,0.8353909465003387,0.9999999998999992,0.010000000000000005,0.6875238727711585,1.0,0.010000000000000009,2.168404344971009e-18
273,negative_brier,0.5,3559,0,20,0.125,1.5357398158132147,0.27006304266855724,1.1970027322974057,0.19196747697665184,0.00033131651533983825,0.00010454749359174495,2.89916349371748e-06,0.9999999999999998,1.0,-2.8991634937192146e-06,1.5612934800264891e-18
274,negative_cross_entropy,0.5,3559,0,20,0.125,1.5357398158132147,0.27006304266855724,1.1970027322974057,0.19196747697665184,0.0011401725479459651,0.0005779414166414558,8.650579125401431e-05,0.9999999999999998,1.0,-8.650579125402125e-05,5.910595905940508e-18
275,accuracy,0.5,3559,0,20,0.125,1.5357398158132147,0.27006304266855724,1.1970027322974057,0.19196747697665184,0.9012987012975308,0.454545454524793,0.009999999999999998,0.8486684247915055,1.0,0.010000000000000009,4.336808689942018e-18
276,negative_brier,0.5,3559,0,20,0.25,1.5357398158132147,0.27006304266855724,1.1970027322974057,0.3839349539533037,0.0020379186326725815,0.0012179950374441356,7.057662325028573e-05,0.9999999999999998,1.0,-7.057662325027358e-05,5.590417451878382e-18
277,negative_cross_entropy,0.5,3559,0,20,0.25,1.5357398158132147,0.27006304266855724,1.1970027322974057,0.3839349539533037,0.004586154471261585,0.0023538128077383166,0.0006935666496430126,0.9999999999999998,1.0,-0.0006935666496430404,2.8433201973432354e-17
278,accuracy,0.5,3559,0,20,0.25,1.5357398158132147,0.27006304266855724,1.1970027322974057,0.3839349539533037,0.9186046511621233,0.2895146520118681,0.030109523809523808,0.9092412093166348,1.0,0.030000000000000027,1.0408340855860843e-17
279,negative_brier,0.5,3559,0,20,0.5,1.5357398158132147,0.27006304266855724,1.1970027322974057,0.7678699079066074,0.0174658967004112,0.011790746990036693,0.0014620065961430187,0.9999999999999998,1.0,-0.0014620065961430395,1.5449880957918438e-17
280,negative_cross_entropy,0.5,3559,0,20,0.5,1.5357398158132147,0.27006304266855724,1.1970027322974057,0.7678699079066074,0.01834146705802779,0.009377196075789636,0.005272073406812405,0.9999999999999998,1.0,-0.005272073406812572,6.938893903907228e-17
281,accuracy,0.5,3559,0,20,0.5,1.5357398158132147,0.27006304266855724,1.1970027322974057,0.7678699079066074,0.8754914809957813,0.17647058823464506,0.047999999999999925,0.7857142857142856,1.0,-0.04799999999999993,6.245004513516506e-17
282,negative_brier,0.5,3559,0,20,1.0,1.5357398158132147,0.27006304266855724,1.1970027322974057,1.5357398158132147,0.12465895742204315,0.07802635136879757,0.019597839916249433,0.9285714285714285,1.0,-0.01959783991624936,2.949029909160572e-17
283,negative_cross_entropy,0.5,3559,0,20,1.0,1.5357398158132147,0.27006304266855724,1.1970027322974057,1.5357398158132147,0.07055271557519331,0.027763712468985704,0.026787432241320346,0.9999999999999998,1.0,-0.02678743224132052,6.179952383167375e-17
284,accuracy,0.5,3559,0,20,1.0,1.5357398158132147,0.27006304266855724,1.1970027322974057,1.5357398158132147,0.8935675536036043,0.2972350230407895,0.1289999999999999,0.8571428571428571,1.0,-0.1289999999999999,1.1449174941446927e-16
285,negative_brier,0.5,3559,15,20,0.0625,1.0666563290357076,0.20534499825905106,0.7337887185289329,0.06666602056473173,0.00016617416867911817,3.363867308979624e-05,2.6690182158937027e-07,0.9999999999999998,1.0,-2.669018215883945e-07,7.1455831779270785e-19
286,negative_cross_entropy,0.5,3559,15,20,0.0625,1.0666563290357076,0.20534499825905106,0.7337887185289329,0.06666602056473173,6.792437849140614e-05,1.3067698569066016e-05,2.8792004404904967e-07,0.9999999999999998,1.0,-2.682286273092416e-07,3.6677320709499256e-18
287,accuracy,0.5,3559,15,20,0.0625,1.0666563290357076,0.20534499825905106,0.7337887185289329,0.06666602056473173,0.958024691356842,0.5817378496891271,0.0037619047619047658,0.6343350474165466,0.875,-0.0030000000000000027,4.87890977618477e-18
288,negative_brier,0.5,3559,15,20,0.125,1.0666563290357076,0.20534499825905106,0.7337887185289329,0.13333204112946345,0.000679447299355283,0.00013828373721976934,2.1917107517182427e-06,0.9999999999999998,1.0,-2.1917107517199774e-06,1.3339710128071162e-18
289,negative_cross_entropy,0.5,3559,15,20,0.125,1.0666563290357076,0.20534499825905106,0.7337887185289329,0.13333204112946345,0.00027382122059752966,5.192711333780628e-05,2.268538766199337e-06,0.9999999999999998,1.0,-2.082020398308515e-06,3.700686946554038e-18
290,accuracy,0.5,3559,15,20,0.125,1.0666563290357076,0.20534499825905106,0.7337887185289329,0.13333204112946345,0.9374999999993341,0.4126958224401665,0.012042857142857175,0.9092412093166348,0.875,0.01100000000000001,1.3877787807814457e-17
291,negative_brier,0.5,3559,15,20,0.25,1.0666563290357076,0.20534499825905106,0.7337887185289329,0.2666640822589269,0.002830788176362322,0.0005793732174631384,1.8290581576932462e-05,0.9999999999999998,1.0,-1.8290581576929643e-05,2.263245565283889e-18
292,negative_cross_entropy,0.5,3559,15,20,0.25,1.0666563290357076,0.20534499825905106,0.7337887185289329,0.2666640822589269,0.001111083660176245,0.00020541041460789416,1.7625994525625327e-05,0.9999999999999998,1.0,-1.5690875428631124e-05,5.154830758752858e-18
293,accuracy,0.5,3559,15,20,0.25,1.0666563290357076,0.20534499825905106,0.7337887185289329,0.2666640822589269,0.9069767441855443,0.16404308201868717,0.009428571428571446,0.9819805060619657,1.0,-0.0030000000000000027,1.3010426069826053e-17
294,negative_brier,0.5,3559,15,20,0.5,1.0666563290357076,0.20534499825905106,0.7337887185289329,0.5333281645178538,0.012142941317973237,0.0024772047426583903,0.00015407170050819917,0.9999999999999998,1.0,-0.00015407170050818486,4.489274620447792e-18
295,negative_cross_entropy,0.5,3559,15,20,0.5,1.0666563290357076,0.20534499825905106,0.7337887185289329,0.5333281645178538,0.004556306988201172,0.0008198663897063296,0.00013527041185405504,0.9999999999999998,1.0,-0.00011068634913946607,8.754932542820448e-18
296,accuracy,0.5,3559,15,20,0.5,1.0666563290357076,0.20534499825905106,0.7337887185289329,0.5333281645178538,0.9063719115731766,0.36640963583739694,0.03099999999999991,0.836501912571304,1.0,-0.030999999999999917,8.673617379884035e-18
297,negative_brier,0.5,3559,15,20,1.0,1.0666563290357076,0.20534499825905106,0.7337887185289329,1.0666563290357076,0.05287552363585908,0.010671153397419355,0.0012511330211968288,0.9999999999999998,1.0,-0.0011480960407003193,6.689866217414464e-18
298,negative_cross_entropy,0.5,3559,15,20,1.0,1.0666563290357076,0.20534499825905106,0.7337887185289329,1.0666563290357076,0.01879315504659266,0.0030291694656625853,0.0009123196556739752,0.9999999999999998,1.0,-0.0005106082849195559,2.474691458698164e-17
299,accuracy,0.5,3559,15,20,1.0,1.0666563290357076,0.20534499825905106,0.7337887185289329,1.0666563290357076,0.9188514357051772,0.2696887953136186,0.0390380952380953,0.7857142857142856,0.75,0.03300000000000014,6.591949208711867e-17
300,negative_brier,10.0,3109,0,20,0.0625,1.4248106087293957,0.22769268414520702,1.3792208947656428,0.08905066304558723,5.991901484449942e-05,1.690939395488791e-05,2.6800896757916623e-07,0.9999999999999998,1.0,-2.6800896757439574e-07,1.4249608801879493e-18
301,negative_cross_entropy,10.0,3109,0,20,0.0625,1.4248106087293957,0.22769268414520702,1.3792208947656428,0.08905066304558723,0.0005078234347153534,0.000257632822726954,2.261154835658287e-05,0.9999999999999998,1.0,-2.2611548356588074e-05,6.87324885049502e-18
302,accuracy,10.0,3109,0,20,0.0625,1.4248106087293957,0.22769268414520702,1.3792208947656428,0.08905066304558723,0.9608938547477086,0.22571428569171387,0.0022571428571428534,0.5091750772173155,1.0,0.0,1.3877787807814457e-17
303,negative_brier,10.0,3109,0,20,0.125,1.4248106087293957,0.22769268414520702,1.3792208947656428,0.17810132609117446,0.0003604078727975344,0.0002726968218609909,8.885401019729285e-06,0.9999999999999998,1.0,-8.885401019731454e-06,3.1719266292305412e-18
304,negative_cross_entropy,10.0,3109,0,20,0.125,1.4248106087293957,0.22769268414520702,1.3792208947656428,0.17810132609117446,0.0020421430636870354,0.0010515605905575321,0.00018320761766430285,0.9999999999999998,1.0,-0.00018320761766421612,1.8333181110372077e-17
305,accuracy,10.0,3109,0,20,0.125,1.4248106087293957,0.22769268414520702,1.3792208947656428,0.17810132609117446,0.9431438127082418,0.9062499999716789,0.028999999999999988,0.9063269671749657,1.0,0.028999999999999998,1.5612511283791264e-17
306,negative_brier,10.0,3109,0,20,0.25,1.4248106087293957,0.22769268414520702,1.3792208947656428,0.3562026521823489,0.003542313921330164,0.0029438062851030837,0.00020168581566287237,0.9999999999999998,1.0,-0.00020168581566287758,4.058981883242607e-18
307,negative_cross_entropy,10.0,3109,0,20,0.25,1.4248106087293957,0.22769268414520702,1.3792208947656428,0.3562026521823489,0.008193004441328264,0.0043363765850146,0.0014807630101506125,0.9999999999999998,1.0,-0.0014807630101507652,3.355605723842636e-17
308,accuracy,10.0,3109,0,20,0.25,1.4248106087293957,0.22769268414520702,1.3792208947656428,0.3562026521823489,0.9834194074475417,0.2301587301569039,0.02900000000000006,0.5400617248673217,1.0,-0.029000000000000026,1.0408340855860843e-16
309,negative_brier,10.0,3109,0,20,0.5,1.4248106087293957,0.22769268414520702,1.3792208947656428,0.7124053043646978,0.033864762954955226,0.02648204789395677,0.003879735990871014,0.9999999999999998,1.0,-0.003879735990871047,1.5937771935536915e-17
310,negative_cross_entropy,10.0,3109,0,20,0.5,1.4248106087293957,0.22769268414520702,1.3792208947656428,0.7124053043646978,0.03204986185749828,0.017236347723259986,0.011058738852433803,0.9999999999999998,1.0,-0.011058738852433914,5.5077470362263625e-17
311,accuracy,10.0,3109,0,20,0.5,1.4248106087293957,0.22769268414520702,1.3792208947656428,0.7124053043646978,0.9731873710930524,0.4895104895087777,0.13999999999999999,0.7181324987175317,1.0,-0.1399999999999999,1.3877787807814457e-16
312,negative_brier,10.0,3109,0,20,1.0,1.4248106087293957,0.22769268414520702,1.3792208947656428,1.4248106087293957,0.24071685587869776,0.14015106349632855,0.03939447509816417,0.9999999999999998,1.0,-0.03939447509816418,2.3418766925686896e-17
313,negative_cross_entropy,10.0,3109,0,20,1.0,1.4248106087293957,0.22769268414520702,1.3792208947656428,1.4248106087293957,0.12985803683297883,0.042056650188194815,0.04408255699480858,0.9999999999999998,1.0,-0.0440825569948089,7.19910242530375e-17
314,accuracy,10.0,3109,0,20,1.0,1.4248106087293957,0.22769268414520702,1.3792208947656428,1.4248106087293957,0.878317231258354,0.43999999999902256,0.19800000000000034,0.8571428571428571,1.0,-0.19799999999999995,1.6653345369377348e-16
315,negative_brier,10.0,3109,15,20,0.0625,0.8758135481147767,0.1344864577420238,0.8266187660959875,0.054738346757173546,0.00017131909901369475,8.606666817378275e-05,7.782788239982848e-07,0.9999999999999998,1.0,-7.782788239985017e-07,5.142019385425637e-19
316,negative_cross_entropy,10.0,3109,15,20,0.0625,0.8758135481147767,0.1344864577420238,0.8266187660959875,0.054738346757173546,5.744595334867876e-05,2.8215437823477136e-05,7.081338293485166e-07,0.9999999999999998,1.0,-7.081338293524198e-07,2.213800016987919e-18
317,accuracy,10.0,3109,15,20,0.0625,0.8758135481147767,0.1344864577420238,0.8266187660959875,0.054738346757173546,0.9999999999987805,1.124999999859375,0.00900000000000001,0.4999999999999999,0.875,-0.009000000000000008,5.637851296924623e-18
318,negative_brier,10.0,3109,15,20,0.125,0.8758135481147767,0.1344864577420238,0.8266187660959875,0.10947669351434709,0.0006914471281559579,0.00034873177611189694,6.293290858937076e-06,0.9999999999999998,1.0,-6.293290858938594e-06,9.871110209064803e-19
319,negative_cross_entropy,10.0,3109,15,20,0.125,0.8758135481147767,0.1344864577420238,0.8266187660959875,0.10947669351434709,0.00022722275819404145,0.00010953695321310426,5.441005393882516e-06,0.9999999999999998,1.0,-5.441005393902465e-06,6.211927876926225e-18
320,accuracy,10.0,3109,15,20,0.125,0.8758135481147767,0.1344864577420238,0.8266187660959875,0.10947669351434709,0.9492502883500868,0.24615384614437877,0.006400000000000004,0.6698938453032356,1.0,0.0030000000000000027,1.431146867680866e-17
321,negative_brier,10.0,3109,15,20,0.25,0.8758135481147767,0.1344864577420238,0.8266187660959875,0.21895338702869419,0.002805628837912101,0.0014231439009802004,5.104771806896868e-05,0.9999999999999998,1.0,-5.104771806896391e-05,4.030182763035961e-18
322,negative_cross_entropy,10.0,3109,15,20,0.25,0.8758135481147767,0.1344864577420238,0.8266187660959875,0.21895338702869419,0.0008883566695901138,0.00041119202616215247,3.996966108719795e-05,0.9999999999999998,1.0,-3.996966108721356e-05,9.072569898040811e-18
323,accuracy,10.0,3109,15,20,0.25,0.8758135481147767,0.1344864577420238,0.8266187660959875,0.21895338702869419,0.9669226225632113,0.39999999999200037,0.02000000000000005,0.41576092031014994,1.0,-0.020000000000000018,4.7704895589362195e-17
324,negative_brier,10.0,3109,15,20,0.5,0.8758135481147767,0.1344864577420238,0.8266187660959875,0.43790677405738837,0.011382406831101938,0.005799647192730909,0.00040782368003034353,0.9999999999999998,1.0,-0.0004078236800303392,3.889575293791747e-18
