game_id,utility,alpha,partition_seed,checkpoint_epoch,local_epochs,update_scale,base_weighted_update_norm_sum,base_max_weighted_update_norm,base_weighted_aggregate_norm,scaled_weighted_update_norm_sum,client,shapley,midpoint,observed_error,predicted_error
126,negative_brier,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,2,0.013875860971265221,0.013865949321933468,-9.911649331752898e-06,-9.911649331749101e-06
126,negative_brier,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,3,0.0024218188787647034,0.0024164502002440025,-5.368678520700949e-06,-5.368678520699849e-06
126,negative_brier,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,4,0.004067394172410066,0.0040604824681194085,-6.911704290657114e-06,-6.911704290658648e-06
126,negative_brier,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,5,0.003344110006035329,0.003343716076434633,-3.939296006959074e-07,-3.939296006950857e-07
126,negative_brier,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,6,0.0010272002037185607,0.0010262298896570599,-9.703140615008581e-07,-9.70314061500885e-07
126,negative_brier,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,7,0.005781910571767945,0.005776614804511748,-5.295767256196723e-06,-5.295767256198786e-06
127,negative_cross_entropy,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,0,0.05769811680142101,0.05766660094351761,-3.151585790339695e-05,-3.1515857903401184e-05
127,negative_cross_entropy,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,1,0.014182845229079913,0.014150346262790547,-3.249896628936509e-05,-3.249896628936584e-05
127,negative_cross_entropy,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,2,0.07026829051900249,0.07021993624255352,-4.8354276448975275e-05,-4.8354276448944857e-05
127,negative_cross_entropy,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,3,0.014432363868511103,0.014413954814766816,-1.840905374428728e-05,-1.840905374429016e-05
127,negative_cross_entropy,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,4,0.01994724539661276,0.019920234856941832,-2.7010539670926925e-05,-2.701053967090883e-05
127,negative_cross_entropy,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,5,0.013731878956681433,0.013721999069763458,-9.879886917975658e-06,-9.879886917983963e-06
127,negative_cross_entropy,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,6,0.004758634151819575,0.0047477001141966735,-1.0934037622901092e-05,-1.0934037622897931e-05
