profile,method,player,subject,exact_shapley,midpoint,radius,efficient_lower,efficient_upper,oracle_bernstein_radius,radius_to_oracle_ratio
10,authorized_public_clip,3,5,0.0008120673155529742,0.0008120670036331212,4.781689429485749e-06,0.0008072853142036355,0.000816848693062607,3.2244958635029544e-10,14829.26209832729
10,authorized_public_clip,4,7,0.0012889625187269505,0.001288962526899251,4.812958588095829e-06,0.0012841495683111551,0.001293775485487347,1.5309717256819668e-11,314372.7939163547
10,authorized_public_clip,5,8,0.0010319931208855287,0.0010319936832343668,4.719610172185718e-06,0.001027274073062181,0.0010367132934065526,5.718965679393882e-10,8252.55900588989
10,authorized_public_clip,6,9,0.001539015660674483,0.0015390155504515501,4.823005494455219e-06,0.0015341925449570948,0.0015438385559460054,1.2242433073212803e-10,39395.80854240692
10,authorized_public_clip,7,10,0.001870008524860859,0.0018700089550960364,4.755318832577575e-06,0.001865253636263459,0.0018747642739286139,4.459343643088334e-10,10663.71917748026
10,oracle_bernstein,0,1,0.0019196306157341057,0.0019196302973767398,3.372102975221601e-10,0.0019196299601664424,0.0019196306345870373,3.372102975221601e-10,1.0
10,oracle_bernstein,1,2,0.0011994478375183725,0.0011994470761449438,7.728431606382579e-10,0.0011994463033017833,0.0011994478489881044,7.728431606382579e-10,1.0
10,oracle_bernstein,2,3,0.0023556009342208194,0.002355600632311994,3.2082681036263497e-10,0.0023556003114851834,0.0023556009531388042,3.2082681036263497e-10,1.0
10,oracle_bernstein,3,5,0.0008120673155529742,0.0008120670036331212,3.2244958635029544e-10,0.0008120666811835349,0.0008120673260827076,3.2244958635029544e-10,1.0
10,oracle_bernstein,4,7,0.0012889625187269505,0.001288962526899251,1.5309717256819668e-11,0.0012889625115895338,0.0012889625422089683,1.5309717256819668e-11,1.0
10,oracle_bernstein,5,8,0.0010319931208855287,0.0010319936832343668,5.718965679393882e-10,0.001031993111337799,0.0010319942551309347,5.718965679393882e-10,1.0
10,oracle_bernstein,6,9,0.001539015660674483,0.0015390155504515501,1.2242433073212803e-10,0.0015390154280272195,0.0015390156728758808,1.2242433073212803e-10,1.0
10,oracle_bernstein,7,10,0.001870008524860859,0.0018700089550960364,4.459343643088334e-10,0.001870008509161672,0.0018700094010304007,4.459343643088334e-10,1.0
11,authorized_public_clip,0,1,0.0010068765979905205,0.001006876239610044,4.9010882612681715e-06,0.0010019751513487757,0.001011777327871312,3.654742072533307e-10,13410.216546063815
11,authorized_public_clip,1,2,0.00027942198770016695,0.00027942117722834503,4.936514895428343e-06,0.00027448466233291667,0.0002843576921237734,8.15258269100774e-10,6055.154645500616
11,authorized_public_clip,2,3,0.0011067223749128053,0.0011067219362985714,4.9208002077171624e-06,0.0011018011360908542,0.0011116427365062886,4.4496106879057865e-10,11058.94549627024
11,authorized_public_clip,3,4,0.001231094298517697,0.0012310937381874165,4.915879374397594e-06,0.001226177858813019,0.0012360096175618141,5.65972565909725e-10,8685.720245991035
11,authorized_public_clip,4,6,0.00039916814255579083,0.0003991678610482108,4.599221439899389e-06,0.0003945686396083114,0.00040376708248811017,2.885537372598063e-10,15938.873235796525
11,authorized_public_clip,5,7,0.0013912275967624902,0.0013912269016160828,4.809424357096954e-06,0.0013864174772589858,0.0013960363259731797,7.007947193511302e-10,6862.814779126799
11,authorized_public_clip,6,9,0.001845594729324092,0.0018455939332753246,4.819466995450451e-06,0.0018407744662798742,0.001850413400270775,8.017464848167443e-10,6011.210634184495
11,authorized_public_clip,7,10,0.0013283622052474833,0.0013283615297052798,4.7518094049399455e-06,0.0013236097203003399,0.0013331133391102196,6.807196666198581e-10,6980.567240748682
11,oracle_bernstein,0,1,0.0010068765979905205,0.001006876239610044,3.654742072533307e-10,0.0010068765576453026,0.0010068766050842512,3.654742072533307e-10,1.0
11,oracle_bernstein,1,2,0.00027942198770016695,0.00027942117722834503,8.15258269100774e-10,0.0002794219450476653,0.0002794219924866141,8.15258269100774e-10,1.0
11,oracle_bernstein,2,3,0.0011067223749128053,0.0011067219362985714,4.4496106879057865e-10,0.0011067223338206917,0.0011067223812596403,4.4496106879057865e-10,1.0
11,oracle_bernstein,3,4,0.001231094298517697,0.0012310937381874165,5.65972565909725e-10,0.0012310942567210336,0.0012310943041599824,5.65972565909725e-10,1.0
11,oracle_bernstein,4,6,0.00039916814255579083,0.0003991678610482108,2.885537372598063e-10,0.00039916810216299864,0.00039916814960194806,2.885537372598063e-10,1.0
11,oracle_bernstein,5,7,0.0013912275967624902,0.0013912269016160828,7.007947193511302e-10,0.0013912275549718533,0.001391227602410802,7.007947193511302e-10,1.0
11,oracle_bernstein,6,9,0.001845594729324092,0.0018455939332753246,8.017464848167443e-10,0.0018455946875828612,0.0018455947350218094,8.017464848167443e-10,1.0
11,oracle_bernstein,7,10,0.0013283622052474833,0.0013283615297052798,6.807196666198581e-10,0.0013283621629859976,0.0013283622104249464,6.807196666198581e-10,1.0
12,authorized_public_clip,0,1,0.0005434142431827972,0.0005434140581369595,4.910580105515477e-06,0.000538503478031444,0.000548324638242475,1.8521554740276042e-10,26512.785640166465
12,authorized_public_clip,1,2,0.0002554038518082589,0.00025540378712729517,4.946036508607314e-06,0.00025045775061868786,0.0002603498236359025,6.497188052744479e-11,76125.80193854874
12,authorized_public_clip,2,3,0.00055563029990413,0.0005556299644374763,4.93030870598487e-06,0.0005506996557314913,0.0005605602731434612,3.358173747080312e-10,14681.517626273551
12,authorized_public_clip,3,4,0.0007744420799794834,0.0007744418453596857,4.925383736356645e-06,0.0007695164616233291,0.0007793672290960424,2.349377367315836e-10,20964.634310680776
12,authorized_public_clip,4,5,-3.4226972005672925e-05,-3.422697467936331e-05,4.787551517939051e-06,-3.901452619730236e-05,-2.9439423161424257e-05,2.8987191017058135e-12,1651609.3315567258
12,authorized_public_clip,5,6,-9.5929100519711e-05,-9.592890881515714e-05,4.608430462987674e-06,-0.00010053733927814482,-9.132047835216947e-05,1.9210696076864784e-10,23988.87809451919
12,authorized_public_clip,6,7,0.0006235324818511641,0.0006235324541369325,4.818835805049019e-06,0.0006187136183318834,0.0006283512899419815,2.7945239514946885e-11,172438.52222027298
12,authorized_public_clip,7,8,5.571931814360208e-05,5.5719411530485985e-05,4.725441048740362e-06,5.099397048174562e-05,6.044485257922635e-05,9.351131060589322e-11,50533.36348429447
12,oracle_bernstein,0,1,0.0005434142431827972,0.0005434140581369595,1.8521554740276042e-10,0.0005434138729214121,0.000543414243352507,1.8521554740276042e-10,1.0
12,oracle_bernstein,1,2,0.0002554038518082589,0.00025540378712729517,6.497188052744479e-11,0.00025540372215541464,0.0002554038520991757,6.497188052744479e-11,1.0
12,oracle_bernstein,2,3,0.00055563029990413,0.0005556299644374763,3.358173747080312e-10,0.0005556297279598185,0.0005556303002548509,3.358173747080312e-10,1.0
12,oracle_bernstein,3,4,0.0007744420799794834,0.0007744418453596857,2.349377367315836e-10,0.000774441610421949,0.0007744420802974224,2.349377367315836e-10,1.0
12,oracle_bernstein,4,5,-3.4226972005672925e-05,-3.422697467936331e-05,2.8987191017058135e-12,-3.422697757808241e-05,-3.422697178064421e-05,2.8987191017058135e-12,1.0
12,oracle_bernstein,5,6,-9.5929100519711e-05,-9.592890881515714e-05,1.9210696076864784e-10,-9.592910092211791e-05,-9.592871670819638e-05,1.9210696076864784e-10,1.0
12,oracle_bernstein,6,7,0.0006235324818511641,0.0006235324541369325,2.7945239514946885e-11,0.0006235324261916929,0.000623532482082172,2.7945239514946885e-11,1.0
12,oracle_bernstein,7,8,5.571931814360208e-05,5.5719411530485985e-05,9.351131060589322e-11,5.571931801917538e-05,5.571950504179659e-05,9.351131060589322e-11,1.0
13,authorized_public_clip,0,1,0.0012408730302355805,0.001240872201291543,4.919218219548357e-06,0.0012359529830719947,0.0012457914195110912,8.332916957046288e-10,5903.356825593566
13,authorized_public_clip,1,2,0.0010085047475921192,0.0010085033313442793,4.954703265167448e-06,0.0010035486280791119,0.0010134580346094467,1.4214225730371887e-09,3485.7355997805853
13,authorized_public_clip,2,4,0.0016492507203037983,0.0016492493554194354,4.934033885693776e-06,0.0016443153215337416,0.0016541833893051292,1.3703255945369723e-09,3600.6288617567325
13,authorized_public_clip,3,5,0.0005929098065558911,0.0005929093569099209,4.7960853924233e-06,0.0005881132715174975,0.0005977054423023442,4.5030553440138757e-10,10650.73605812765
13,authorized_public_clip,4,6,0.00041629075312954347,0.0004162894414947438,4.616799310060023e-06,0.00041167264218468376,0.0004209062408048038,1.3163068791102838e-09,3507.388271935951
13,authorized_public_clip,5,7,0.0005354810359888098,0.000535480392793275,4.8273968964851105e-06,0.0005306529958967899,0.00054030778968976,6.479109479150819e-10,7450.710490414202
13,authorized_public_clip,6,9,0.0006856696997019293,0.0006856685585763245,4.8374572212859215e-06,0.0006808311013550385,0.0006905060157976104,1.1475346976947878e-09,4215.521527151722
13,authorized_public_clip,7,10,0.0010470898094999807,0.0010470885375721828,4.769678400236647e-06,0.0010423188591719462,0.0010518582159724193,1.2764095344230126e-09,3736.7931464040103
13,oracle_bernstein,0,1,0.0012408730302355805,0.001240872201291543,8.332916957046288e-10,0.001240872998681728,0.0012408730345832386,8.332916957046288e-10,1.0
13,oracle_bernstein,1,2,0.0010085047475921192,0.0010085033313442793,1.4214225730371887e-09,0.0010085047168653417,0.0010085047527668522,1.4214225730371887e-09,1.0
13,oracle_bernstein,2,4,0.0016492507203037983,0.0016492493554194354,1.3703255945369723e-09,0.0016492506898435188,0.00164925072574503,1.3703255945369723e-09,1.0
13,oracle_bernstein,3,5,0.0005929098065558911,0.0005929093569099209,4.5030553440138757e-10,0.0005929097713139441,0.0005929098072154553,4.5030553440138757e-10,1.0
13,oracle_bernstein,4,6,0.00041629075312954347,0.0004162894414947438,1.3163068791102838e-09,0.0004162907219001123,0.00041629075780162287,1.3163068791102838e-09,1.0
13,oracle_bernstein,5,7,0.0005354810359888098,0.000535480392793275,6.479109479150819e-10,0.000535481004802712,0.0005354810407042228,6.479109479150819e-10,1.0
13,oracle_bernstein,6,9,0.0006856696997019293,0.0006856685585763245,1.1475346976947878e-09,0.000685669670209511,0.0006856697061110222,1.1475346976947878e-09,1.0
13,oracle_bernstein,7,10,0.0010470898094999807,0.0010470885375721828,1.2764095344230126e-09,0.0010470897780802063,0.0010470898139817173,1.2764095344230126e-09,1.0
14,authorized_public_clip,0,1,0.000438594023544885,0.00043859226521503203,4.907349761368842e-06,0.00043368491545366317,0.0004434996149764009,1.7673064131250866e-09,2776.739633220303
14,authorized_public_clip,1,3,-3.592253279731883e-05,-3.592432349064367e-05,4.927074753066956e-06,-4.085139824371063e-05,-3.0997248737576714e-05,1.7996557955571412e-09,2737.7872842298834
14,authorized_public_clip,2,4,-0.0001435151576778611,-0.00014351682561652979,4.922150674881422e-06,-0.00014843897629141122,-0.00013859467494164836,1.6764216319426954e-09,2936.1054409548888
14,authorized_public_clip,3,5,0.0013785906186160174,0.00137858993794171,4.784345933649711e-06,0.0013738055920080603,0.0013833742838753596,6.949017295512882e-10,6884.9244867170755
14,authorized_public_clip,4,7,0.00016708238718194195,0.00016708180301883147,4.815623558520948e-06,0.0001622661794603105,0.00017189742657735242,5.917021325351497e-10,8138.594224577819
14,authorized_public_clip,5,8,0.0006134569961740595,0.0006134560343329376,4.722249423361408e-06,0.0006087337849095762,0.000618178283756299,9.685931694331986e-10,4875.369321595334
14,authorized_public_clip,6,9,0.0005086852165969948,0.0005086843155632792,4.8256731531055985e-06,0.0005038586424101736,0.0005135099887163848,9.077808512890923e-10,5315.901019781273
14,authorized_public_clip,7,10,-3.629402393516306e-05,-3.6295790682538964e-05,4.757968079925478e-06,-4.105375876246444e-05,-3.153782260261349e-05,1.7760791734210697e-09,2678.916655928529
14,oracle_bernstein,0,1,0.000438594023544885,0.00043859226521503203,1.7673064131250866e-09,0.0004385939615020266,0.00043859403252144517,1.7673064131250866e-09,1.0
14,oracle_bernstein,1,3,-3.592253279731883e-05,-3.592432349064367e-05,1.7996557955571412e-09,-3.5922594854266836e-05,-3.592252383484812e-05,1.7996557955571412e-09,1.0
14,oracle_bernstein,2,4,-0.0001435151576778611,-0.00014351682561652979,1.6764216319426954e-09,-0.0001435152202143167,-0.00014351514919489785,1.6764216319426954e-09,1.0
14,oracle_bernstein,3,5,0.0013785906186160174,0.00137858993794171,6.949017295512882e-10,0.0013785905618240207,0.0013785906328434394,6.949017295512882e-10,1.0
14,oracle_bernstein,4,7,0.00016708238718194195,0.00016708180301883147,5.917021325351497e-10,0.00016708232370154542,0.000167082394720964,5.917021325351497e-10,1.0
14,oracle_bernstein,5,8,0.0006134569961740595,0.0006134560343329376,9.685931694331986e-10,0.0006134569319066882,0.000613457002926107,9.685931694331986e-10,1.0
14,oracle_bernstein,6,9,0.0005086852165969948,0.0005086843155632792,9.077808512890923e-10,0.0005086851523247119,0.0005086852233441304,9.077808512890923e-10,1.0
14,oracle_bernstein,7,10,-3.629402393516306e-05,-3.6295790682538964e-05,1.7760791734210697e-09,-3.629408562278412e-05,-3.629401460336554e-05,1.7760791734210697e-09,1.0
15,authorized_public_clip,0,1,0.0005051191433987879,0.0005051185011395454,4.892403426943049e-06,0.0005002260977126023,0.0005100109045664884,6.446338656058617e-10,7589.4297336440795
15,authorized_public_clip,1,2,0.0003078254382885426,0.00030782496053693986,4.927804599747054e-06,0.0003028971559371928,0.00031275276513668694,4.788499234760126e-10,10290.916544322903
15,authorized_public_clip,2,3,-4.917418722333785e-05,-4.917457428099681e-05,4.912101119040256e-06,-5.408667540003706e-05,-4.426247316195655e-05,3.893440022827716e-10,12616.352352264337
15,authorized_public_clip,3,4,-0.00019441430141271362,-0.00019441480523685328,4.907183823656902e-06,-0.0001993219890605102,-0.00018950762141319637,5.061731782458525e-10,9694.673749136195
15,authorized_public_clip,4,5,0.0009219317614604536,0.0009219313780630678,4.769577538914175e-06,0.0009171618005241536,0.000926700955601982,3.851743376691869e-10,12382.905797349882
15,authorized_public_clip,5,7,0.00012724393474526966,0.00012724394950291984,4.800808665145653e-06,0.0001224431408377742,0.0001320447581680655,1.515584034560662e-11,316762.9478584018
15,authorized_public_clip,6,8,0.0005781796399963282,0.0005781799856282577,4.707575850914425e-06,0.0005734724097773432,0.0005828875614791721,3.4632966944643115e-10,13592.75934527629
15,authorized_public_clip,7,10,-0.00012575097737639533,-0.00012575091775601788,4.7432395583709e-06,-0.00013049415731438877,-0.00012100767819764698,6.134544803980917e-11,77320.15512043939
15,oracle_bernstein,0,1,0.0005051191433987879,0.0005051185011395454,6.446338656058617e-10,0.0005051182930472184,0.000505119145773411,6.446338656058617e-10,1.0
15,oracle_bernstein,1,2,0.0003078254382885426,0.00030782496053693986,4.788499234760126e-10,0.0003078245866606707,0.00030782543938686333,4.788499234760126e-10,1.0
15,oracle_bernstein,2,3,-4.917418722333785e-05,-4.917457428099681e-05,3.893440022827716e-10,-4.917496362499909e-05,-4.9174184936994525e-05,3.893440022827716e-10,1.0
15,oracle_bernstein,3,4,-0.00019441430141271362,-0.00019441480523685328,5.061731782458525e-10,-0.00019441515178986787,-0.00019441429906367504,5.061731782458525e-10,1.0
15,oracle_bernstein,4,5,0.0009219317614604536,0.0009219313780630678,3.851743376691869e-10,0.0009219309928887302,0.0009219317632374054,3.851743376691869e-10,1.0
15,oracle_bernstein,5,7,0.00012724393474526966,0.00012724394950291984,1.515584034560662e-11,0.0001272439343470795,0.00012724396465876018,1.515584034560662e-11,1.0
15,oracle_bernstein,6,8,0.0005781796399963282,0.0005781799856282577,3.4632966944643115e-10,0.0005781796392985882,0.0005781803319579272,3.4632966944643115e-10,1.0
15,oracle_bernstein,7,10,-0.00012575097737639533,-0.00012575091775601788,6.134544803980917e-11,-0.0001257509791014659,-0.00012575085641056984,6.134544803980917e-11,1.0
16,authorized_public_clip,0,1,-3.6651807291621098e-06,-3.665487491089081e-06,4.919218219548357e-06,-8.584705710637437e-06,1.2537307284592757e-06,3.132132709340972e-10,15705.65067335031
16,authorized_public_clip,1,2,0.0005772551965547379,0.0005772555569774074,4.954703265167448e-06,0.00057230085371224,0.0005822102602425748,3.6081193668371983e-10,13732.093540770622
16,authorized_public_clip,2,4,-6.079100181595927e-05,-6.0791240120927625e-05,4.934033885693776e-06,-6.57252740066214e-05,-5.585720623523385e-05,2.4434924534106765e-10,20192.548083407222
16,authorized_public_clip,3,5,0.0006010214097141779,0.0006010218470404727,4.7960853924233e-06,0.0005962257616480493,0.000605817932432896,4.377654173085098e-10,10955.83434139412
16,authorized_public_clip,4,6,0.0011016691399006859,0.0011016695458596626,4.616799310060023e-06,0.0010970527465496026,0.0011062863451697226,4.061485600281029e-10,11367.267459327124
16,authorized_public_clip,5,7,0.0010674099925646811,0.0010674103814385383,4.8273968964851105e-06,0.0010625829845420532,0.0010722377783350234,3.8961334238854565e-10,12390.224797976613
16,authorized_public_clip,6,9,0.0010906428398249268,0.0010906433418156336,4.8374572212859215e-06,0.0010858058845943477,0.0010954807990369196,5.022852142210494e-10,9630.897116467811
16,authorized_public_clip,7,10,0.0004819679877301209,0.0004819686453780836,4.769678400236647e-06,0.00047719896697784694,0.00048673832377832025,6.592486194574224e-10,7235.022204767312
16,oracle_bernstein,0,1,-3.6651807291621098e-06,-3.665487491089081e-06,3.132132709340972e-10,-3.6658007043600154e-06,-3.665174277818147e-06,3.132132709340972e-10,1.0
16,oracle_bernstein,1,2,0.0005772551965547379,0.0005772555569774074,3.6081193668371983e-10,0.0005772551961654707,0.000577255917789344,3.6081193668371983e-10,1.0
16,oracle_bernstein,2,4,-6.079100181595927e-05,-6.0791240120927625e-05,2.4434924534106765e-10,-6.0791484470172965e-05,-6.0790995771682286e-05,2.4434924534106765e-10,1.0
16,oracle_bernstein,3,5,0.0006010214097141779,0.0006010218470404727,4.377654173085098e-10,0.0006010214092750553,0.00060102228480589,4.377654173085098e-10,1.0
16,oracle_bernstein,4,6,0.0011016691399006859,0.0011016695458596626,4.061485600281029e-10,0.0011016691397111025,0.0011016699520082227,4.061485600281029e-10,1.0
16,oracle_bernstein,5,7,0.0010674099925646811,0.0010674103814385383,3.8961334238854565e-10,0.0010674099918251958,0.0010674107710518807,3.8961334238854565e-10,1.0
16,oracle_bernstein,6,9,0.0010906428398249268,0.0010906433418156336,5.022852142210494e-10,0.0010906428395304193,0.001090643844100848,5.022852142210494e-10,1.0
16,oracle_bernstein,7,10,0.0004819679877301209,0.0004819686453780836,6.592486194574224e-10,0.00048196798612946414,0.00048196909241149995,6.592486194574224e-10,1.0
17,authorized_public_clip,0,2,0.0007157839766328104,0.0007157822395433833,4.938182693738054e-06,0.0007108440568496452,0.0007207204222371213,1.7442999275195943e-09,2831.0399007813876
17,authorized_public_clip,1,3,0.0017667093853406916,0.0017667080777492572,4.922464401163347e-06,0.0017617856133480938,0.0017716305421504206,1.3186025242657355e-09,3733.091898868026
17,authorized_public_clip,2,4,0.0017994344849798915,0.001799433205192491,4.917542436346953e-06,0.001794515662756144,0.001804350747628838,1.2907090589504481e-09,3809.954228062595
17,authorized_public_clip,3,5,0.0007426636660390666,0.000742663094083662,4.779799465232302e-06,0.0007378832946184297,0.0007474428935488943,5.786899486122012e-10,8259.68979882075
17,authorized_public_clip,4,7,0.0006973210338084364,0.0006973202944715595,4.811062627615962e-06,0.0006925092318439436,0.0007021313570991755,7.445471284542415e-10,6461.730149445659
17,authorized_public_clip,5,8,0.0006403553267449477,0.0006403548721376495,4.717732430449467e-06,0.0006356371397072,0.000645072604568099,4.6153129546284574e-10,10221.912309799704
17,authorized_public_clip,6,9,0.0007415812049070598,0.0007415802759067613,4.821107630264607e-06,0.0007367591682764967,0.000746401383537026,9.363280899361472e-10,5148.951187177758
17,authorized_public_clip,7,10,0.0010498982074061427,0.0010498975869839278,4.75343400877588e-06,0.0010451441529751519,0.0010546510209927037,6.295406056306877e-10,7550.639253863196
17,oracle_bernstein,0,2,0.0007157839766328104,0.0007157822395433833,1.7442999275195943e-09,0.0007157839193850874,0.0007157839838433107,1.7442999275195943e-09,1.0
17,oracle_bernstein,1,3,0.0017667093853406916,0.0017667080777492572,1.3186025242657355e-09,0.0017667093318935578,0.0017667093963517815,1.3186025242657355e-09,1.0
17,oracle_bernstein,2,4,0.0017994344849798915,0.001799433205192491,1.2907090589504481e-09,0.0017994344314433263,0.00179943449590155,1.2907090589504481e-09,1.0
17,oracle_bernstein,3,5,0.0007426636660390666,0.000742663094083662,5.786899486122012e-10,0.000742663608315387,0.0007426636727736107,5.786899486122012e-10,1.0
17,oracle_bernstein,4,7,0.0006973210338084364,0.0006973202944715595,7.445471284542415e-10,0.0006973209745604649,0.000697321039018688,7.445471284542415e-10,1.0
17,oracle_bernstein,5,8,0.0006403553267449477,0.0006403548721376495,4.6153129546284574e-10,0.0006403552692107219,0.000640355333668945,4.6153129546284574e-10,1.0
17,oracle_bernstein,6,9,0.0007415812049070598,0.0007415802759067613,9.363280899361472e-10,0.0007415811477766276,0.0007415812122348513,9.363280899361472e-10,1.0
17,oracle_bernstein,7,10,0.0010498982074061427,0.0010498975869839278,6.295406056306877e-10,0.0010498981520663097,0.0010498982165245334,6.295406056306877e-10,1.0
18,authorized_public_clip,0,2,0.0010232967902302744,0.0010232959964804333,4.963740924751513e-06,0.001018332255555682,0.0010282597374051848,7.949041063011112e-10,6244.452488551165
18,authorized_public_clip,1,3,0.000808703034525985,0.000808701031913106,4.947988337102617e-06,0.0008037530435760034,0.0008136490202502087,2.003651208711368e-09,2469.485864400958
18,authorized_public_clip,2,4,0.0011921294684768245,0.0011921288377880757,4.943055552397666e-06,0.001187185782235678,0.0011970718933404733,6.354132413417449e-10,7779.276903263552
18,authorized_public_clip,3,5,0.000894153390613456,0.000894151874009097,4.8049942561136355e-06,0.0008893468797529834,0.0008989568682652106,1.5189190283906961e-09,3163.4301541436057
18,authorized_public_clip,4,6,0.0007555164417889456,0.0007555158237815274,4.625546061100708e-06,0.0007508902777204267,0.0007601413698426281,6.221639137807366e-10,7434.610009751941
18,authorized_public_clip,5,8,0.0008018482884557338,0.0008018480882210355,4.742774081960941e-06,0.0007971053141390746,0.0008065908623029964,2.040190617039293e-10,23246.720391468192
18,authorized_public_clip,6,9,0.00112552413226761,0.0011255234156490879,4.846401016948199e-06,0.0011206770146321397,0.001130369816666036,7.203195455513981e-10,6728.126491747941
18,authorized_public_clip,7,10,0.0012825493426768312,0.001282548794673044,4.778564477947299e-06,0.0012777702301950968,0.0012873273591509913,5.52524064338099e-10,8648.608787151781
18,oracle_bernstein,0,2,0.0010232967902302744,0.0010232959964804333,7.949041063011112e-10,0.0010232967659906233,0.0010232967913845396,7.949041063011112e-10,1.0
18,oracle_bernstein,1,3,0.000808703034525985,0.000808701031913106,2.003651208711368e-09,0.0008087030101703984,0.0008087030355643148,2.003651208711368e-09,1.0
18,oracle_bernstein,2,4,0.0011921294684768245,0.0011921288377880757,6.354132413417449e-10,0.0011921294478074006,0.001192129473201317,6.354132413417449e-10,1.0
18,oracle_bernstein,3,5,0.000894153390613456,0.000894151874009097,1.5189190283906961e-09,0.0008941533675342096,0.0008941533929281254,1.5189190283906961e-09,1.0
18,oracle_bernstein,4,6,0.0007555164417889456,0.0007555158237815274,6.221639137807366e-10,0.0007555164205515254,0.0007555164459454412,6.221639137807366e-10,1.0
18,oracle_bernstein,5,8,0.0008018482884557338,0.0008018480882210355,2.040190617039293e-10,0.0008018482668461814,0.0008018482922400972,2.040190617039293e-10,1.0
18,oracle_bernstein,6,9,0.00112552413226761,0.0011255234156490879,7.203195455513981e-10,0.001125524110574717,0.0011255241359686334,7.203195455513981e-10,1.0
18,oracle_bernstein,7,10,0.0012825493426768312,0.001282548794673044,5.52524064338099e-10,0.0012825493218031926,0.0012825493471971083,5.52524064338099e-10,1.0
19,authorized_public_clip,0,1,0.0009412315099565945,0.0009412285159619005,4.917743466146422e-06,0.0009363107724957541,0.0009461462594280469,3.207077456253807e-09,1533.4033970887772
19,authorized_public_clip,1,2,0.000922821776933932,0.0009228210098115586,4.953222360649639e-06,0.0009178677874509089,0.0009277742321722082,9.994023764706248e-10,4956.184292999055
19,authorized_public_clip,2,3,0.000765016747708775,0.0007650137950726554,4.937484648980409e-06,0.000760076310423675,0.0007699512797216359,3.145355680415362e-09,1569.769892709999
19,authorized_public_clip,3,4,0.0009542479541645797,0.0009542451271339347,4.9325565542391205e-06,0.0009493125705796956,0.0009591776836881739,3.036184822876145e-09,1624.5903467650442
19,authorized_public_clip,4,5,0.00068979332608894,0.0006897932829970088,4.7946326088580955e-06,0.0006849986503881507,0.0006945879156058669,2.6303100518386933e-10,18228.393285827475
19,authorized_public_clip,5,6,0.0011093769683501093,0.0011093758543907484,4.615380232448185e-06,0.0011047604741583003,0.0011139912346231965,1.3330247654448261e-09,3462.3364487216013
19,authorized_public_clip,6,8,0.0011146604369776858,0.0011146610548600222,4.732478139170613e-06,0.0011099285767208517,0.0011193935329991927,7.84297183553579e-10,6034.036891128674
19,authorized_public_clip,7,10,0.0013692759460095247,0.0013692737044423975,4.7682304540416716e-06,0.0013645054739883557,0.0013740419348964392,2.3540261969933482e-09,2025.5638871529284
19,oracle_bernstein,0,1,0.0009412315099565945,0.0009412285159619005,3.207077456253807e-09,0.0009412289221597848,0.0009412317230393567,3.207077456253807e-09,1.0
19,oracle_bernstein,1,2,0.000922821776933932,0.0009228210098115586,9.994023764706248e-10,0.0009228200104091821,0.0009228220092139351,9.994023764706248e-10,1.0
19,oracle_bernstein,2,3,0.000765016747708775,0.0007650137950726554,3.145355680415362e-09,0.0007650141395487645,0.0007650169404283359,3.145355680415362e-09,1.0
19,oracle_bernstein,3,4,0.0009542479541645797,0.0009542451271339347,3.036184822876145e-09,0.0009542453624391857,0.0009542481633187576,3.036184822876145e-09,1.0
19,oracle_bernstein,4,5,0.00068979332608894,0.0006897932829970088,2.6303100518386933e-10,0.0006897930199660036,0.000689793546028014,2.6303100518386933e-10,1.0
19,oracle_bernstein,5,6,0.0011093769683501093,0.0011093758543907484,1.3330247654448261e-09,0.001109374521365983,0.0011093771874155138,1.3330247654448261e-09,1.0
19,oracle_bernstein,6,8,0.0011146604369776858,0.0011146610548600222,7.84297183553579e-10,0.0011146602705628386,0.0011146618391572058,7.84297183553579e-10,1.0
19,oracle_bernstein,7,10,0.0013692759460095247,0.0013692737044423975,2.3540261969933482e-09,0.0013692732575890229,0.0013692760584685945,2.3540261969933482e-09,1.0
